id,type,use
2495,vehicle,0
2507,cooking,362.7030225
2507,cooking,4.654270833
2507,freezing,29.71772507
2507,heating,0
2507,heating,0
2507,heating,0
2507,laundry,192.192
2507,lighting,4.026204
2507,vehicle,0
2508,cooking,796.068
2508,freezing,12.76378792
2508,heating,2562.244898
2508,laundry,2.982373333
2508,television,33.5517
2508,lighting,2.9525496
2508,ac,9.2175
2508,vehicle,0
2527,cooking,221.13
2527,cooking,1.3979875
2527,freezing,12.76378792
2527,heating,0
2527,heating,0
2527,heating,0
2527,laundry,2.982373333
2527,television,171.11367
2527,computer,68.445468
2527,lighting,24.60458
2527,waterheating,208.2569476
2527,ac,15.42491016
2527,vehicle,0
2528,cooking,331.695
2528,cooking,4.47356
2528,freezing,18.51177041
2528,heating,3121.530612
2528,laundry,10.736544
2528,television,80.52408
2528,lighting,24.60458
2528,vehicle,0
2529,cooking,30.19653
2529,cooking,0
2529,freezing,9.572840938
2529,heating,0
2529,heating,17.62846875
2529,heating,0
2529,laundry,23.7657875
2529,television,95.06315
2529,computer,1.677585
2529,lighting,2.23678
2529,waterheating,164.3096
2529,ac,0
2529,vehicle,0
2530,cooking,176.146425
2530,freezing,15.9547349
2530,heating,3579.008746
2530,laundry,13.04788333
2530,computer,15.210104
2530,lighting,11.1839
2530,vehicle,0
2542,cooking,71.2973625
2542,cooking,19.01263
2542,cooking,23.7657875
2542,cooking,0.149118667
2542,freezing,19.14568188
2542,heating,525.5102041
2542,laundry,2.684136
2542,lighting,9.841832
2542,vehicle,0
2544,cooking,151.632
2544,cooking,19.97125
2544,freezing,19.14568188
2544,heating,546.6472303
2544,laundry,9.5862
2544,computer,7.66896
2544,lighting,37.961352
2544,vehicle,2317.9275
2548,cooking,507.7842315
2548,cooking,104.8490625
2548,freezing,17.83063504
2548,heating,0
2548,heating,0
2548,heating,0
2548,laundry,4.175322667
2548,lighting,6.71034
2548,lighting,4.47356
2548,waterheating,280.0521301
2548,vehicle,0
2556,cooking,362.7030225
2556,cooking,0
2556,freezing,0
2556,heating,0
2556,laundry,3.114222222
2556,computer,36.90687
2556,lighting,4.026204
2556,vehicle,0
2558,cooking,125.818875
2558,cooking,0
2558,freezing,15.9547349
2558,heating,2389.854227
2558,laundry,3.336666667
2558,lighting,4.920916
2558,waterheating,297.5099252
2558,vehicle,0
2563,cooking,153.828675
2563,heating,0
2563,heating,0
2563,heating,0
2563,lighting,6.71034
2563,vehicle,0
2564,cooking,125.818875
2564,cooking,120.9010075
2564,cooking,1.861935833
2564,freezing,12.76378792
2564,heating,0
2564,heating,0
2564,heating,0
2564,laundry,10.67733333
2564,lighting,1.342068
2564,vehicle,0
2566,cooking,41.939625
2566,cooking,145.081209
2566,freezing,0
2566,heating,0
2566,heating,0
2566,heating,0
2566,laundry,83.87925
2566,computer,22.144122
2566,lighting,11.1839
2566,waterheating,187.2348527
2566,vehicle,993.3975
2569,cooking,199.017
2569,freezing,14.80941633
2569,heating,3121.530612
2569,laundry,10.736544
2569,television,67.1034
2569,lighting,22.815156
2569,waterheating,335.517
2569,vehicle,0
2578,cooking,110.565
2578,freezing,0
2578,heating,2405.247813
2578,television,13.42068
2578,computer,8.94712
2578,lighting,11.1839
2578,vehicle,0
2582,cooking,309.582
2582,freezing,14.85886253
2582,heating,2562.244898
2582,laundry,15.65746
2582,television,20.13102
2582,television,20.13102
2582,computer,68.445468
2582,computer,16.104816
2582,lighting,4.920916
2582,waterheating,858.312
2582,ac,2.5809
2582,vehicle,809.435
2583,cooking,28.518945
2583,cooking,132.678
2583,freezing,5.943545014
2583,heating,993.2142857
2583,laundry,6.337543333
2583,television,139.79875
2583,computer,14.762748
2583,lighting,4.5630312
2583,waterheating,234.0435659
2583,ac,7.116452206
2583,vehicle,0
2585,cooking,176.146425
2585,cooking,331.695
2585,cooking,20.13102
2585,freezing,31.90946979
2585,heating,2295.918367
2585,laundry,3.35517
2585,television,120.78612
2585,lighting,98.865676
2585,lighting,7.605052
2585,waterheating,234.0435659
2585,vehicle,0
2594,cooking,362.7030225
2594,freezing,19.14568188
2594,heating,0
2594,heating,0
2594,heating,0
2594,laundry,0
2594,computer,101.997168
2594,lighting,4.920916
2594,vehicle,3476.89125
2595,cooking,215.360145
2595,heating,0
2595,heating,0
2595,heating,0
2595,lighting,2.23678
2595,vehicle,0
2598,cooking,69.899375
2598,cooking,0
2598,freezing,17.83063504
2598,heating,0
2598,heating,0
2598,heating,0
2598,laundry,10.736544
2598,computer,121.680832
2598,lighting,10.736544
2598,vehicle,0
2615,cooking,58.4766
2615,cooking,23.7657875
2615,freezing,12.76378792
2615,heating,1992.857143
2615,laundry,5.824
2615,computer,38.02526
2615,lighting,11.1839
2615,lighting,4.026204
2615,waterheating,312.0580878
2615,ac,0
2615,ac,0
2615,vehicle,0
2618,cooking,0
2618,cooking,0
2618,cooking,120.9010075
2618,freezing,0
2618,heating,0
2618,heating,0
2618,heating,0
2618,laundry,0
2618,computer,0
2618,lighting,4.920916
2618,vehicle,0
2619,cooking,331.695
2619,heating,1681.632653
2619,laundry,0
2619,lighting,2.23678
2619,waterheating,280.0521301
2619,vehicle,0
2620,cooking,362.7030225
2620,cooking,16.77585
2620,freezing,19.14568188
2620,heating,0
2620,heating,0
2620,heating,0
2620,laundry,67.1034
2620,television,139.79875
2620,lighting,4.026204
2620,ac,0
2620,vehicle,0
2628,cooking,362.7030225
2628,cooking,0
2628,cooking,51.276225
2628,freezing,14.80941633
2628,heating,0
2628,heating,0
2628,heating,0
2628,laundry,10.67733333
2628,computer,12.30229
2628,lighting,4.026204
2628,ac,2.707640625
2628,vehicle,0
2629,cooking,154.791
2629,cooking,23.85898667
2629,freezing,15.9547349
2629,heating,1749.271137
2629,laundry,9.506315
2629,television,67.1034
2629,computer,1.677585
2629,lighting,44.288244
2629,waterheating,319.4776507
2629,vehicle,1655.6625
2647,cooking,125.818875
2647,cooking,32.24026867
2647,freezing,31.90946979
2647,heating,0
2647,heating,0
2647,heating,0
2647,laundry,8.872560667
2647,television,80.52408
2647,computer,57.373407
2647,lighting,44.288244
2647,lighting,4.026204
2647,waterheating,280.0521301
2647,vehicle,0
2649,cooking,331.695
2649,cooking,41.939625
2649,freezing,12.76378792
2649,heating,2562.244898
2649,laundry,10.67733333
2649,computer,18.453435
2649,lighting,4.920916
2649,waterheating,357.63
2649,ac,7.201171875
2649,vehicle,0
2650,cooking,132.678
2650,cooking,20.9698125
2650,freezing,19.14568188
2650,heating,2562.244898
2650,laundry,5.368272
2650,television,44.7356
2650,lighting,11.1839
2650,vehicle,0
2660,cooking,176.146425
2660,cooking,41.939625
2660,cooking,5.642047017
2660,freezing,0
2660,heating,0
2660,heating,0
2660,heating,0
2660,laundry,0
2660,computer,38.02526
2660,lighting,8.8576488
2660,vehicle,0
2663,cooking,33.5517
2663,freezing,19.14568188
2663,heating,0
2663,heating,0
2663,heating,0
2663,laundry,1.941333333
2663,lighting,0.894712
2663,vehicle,0
2665,cooking,83.87925
2665,freezing,14.80941633
2665,heating,0
2665,heating,0
2665,heating,0
2665,laundry,2.887733333
2665,television,171.11367
2665,computer,15.210104
2665,lighting,4.026204
2665,ac,0
2665,vehicle,0
2668,cooking,362.7030225
2668,heating,0
2668,heating,0
2668,heating,0
2668,laundry,0.91
2668,lighting,2.23678
2668,vehicle,0
2669,cooking,100.544535
2669,cooking,153.828675
2669,freezing,29.71772507
2669,heating,0
2669,heating,0
2669,heating,0
2669,laundry,0
2669,computer,16.104816
2669,lighting,20.13102
2669,lighting,11.1839
2669,lighting,2.23678
2669,vehicle,0
2670,cooking,176.146425
2670,freezing,15.9547349
2670,heating,0
2670,heating,0
2670,heating,0
2670,laundry,5.368272
2670,television,13.42068
2670,computer,114.523136
2670,lighting,11.1839
2670,waterheating,234.0435659
2670,ac,6.689465074
2670,vehicle,0
2674,cooking,0.399425
2674,cooking,0
2674,heating,1986.428571
2674,computer,13.037232
2674,computer,13.804128
2674,lighting,21.08964
2674,lighting,3.83448
2674,lighting,0.766896
2674,waterheating,191.2563805
2674,ac,0
2674,ac,2.74220625
2674,ac,7.561230469
2674,vehicle,0
2675,cooking,167.574225
2675,cooking,41.939625
2675,heating,0
2675,heating,0
2675,heating,0
2675,lighting,4.026204
2675,vehicle,0
2678,cooking,221.13
2678,cooking,47.531575
2678,freezing,19.14568188
2678,heating,2818.469388
2678,laundry,7.157696
2678,television,33.5517
2678,computer,22.815156
2678,lighting,24.60458
2678,vehicle,0
2680,cooking,83.87925
2680,cooking,0
2680,freezing,15.9547349
2680,heating,2562.244898
2680,laundry,6.4064
2680,computer,36.90687
2680,lighting,2.9525496
2680,waterheating,297.5099252
2680,ac,10.80175781
2680,vehicle,0
2681,cooking,97.859125
2681,freezing,15.9547349
2681,heating,0
2681,laundry,0
2681,computer,121.680832
2681,lighting,8.8576488
2681,waterheating,312.0580878
2681,ac,0
2681,vehicle,0
2685,cooking,221.13
2685,cooking,221.13
2685,freezing,6.381893959
2685,heating,1311.953353
2685,laundry,10.736544
2685,television,40.26204
2685,computer,22.815156
2685,lighting,44.288244
2685,waterheating,249.6464702
2685,vehicle,993.3975
2686,cooking,870.487254
2686,cooking,39.14365
2686,cooking,3.727966667
2686,freezing,15.9547349
2686,heating,0
2686,heating,0
2686,heating,0
2686,laundry,6.262984
2686,television,247.16419
2686,computer,4.361721
2686,lighting,63.971908
2686,lighting,5.815628
2686,waterheating,218.4406615
2686,vehicle,1655.6625
2688,cooking,362.7030225
2688,cooking,362.7030225
2688,freezing,11.88709003
2688,heating,0
2688,heating,0
2688,heating,0
2688,laundry,6.337543333
2688,television,304.20208
2688,computer,14.762748
2688,lighting,68.445468
2688,vehicle,0
2689,cooking,33.5517
2689,cooking,10.07508396
2689,freezing,18.51177041
2689,heating,1020.408163
2689,laundry,8.872560667
2689,television,95.06315
2689,computer,118.101984
2689,lighting,44.288244
2689,lighting,4.026204
2689,waterheating,238.0079402
2689,vehicle,2833.0225
2693,cooking,464.373
2693,cooking,11.1839
2693,cooking,0
2693,freezing,0
2693,heating,3783.673469
2693,laundry,0
2693,computer,31.874115
2693,lighting,20.13102
2693,lighting,2.23678
2693,vehicle,0
2699,cooking,464.373
2699,freezing,14.85886253
2699,heating,2562.244898
2699,laundry,15.84385833
2699,television,26.84136
2699,computer,66.432366
2699,lighting,2.23678
2699,waterheating,297.5099252
2699,ac,6.169964063
2699,vehicle,2980.1925
2710,cooking,104.8490625
2710,cooking,16.77585
2710,heating,77.427
2710,heating,0
2710,heating,0
2710,laundry,13.04788333
2710,laundry,3.802526
2710,television,171.11367
2710,television,67.1034
2710,computer,23.262512
2710,lighting,8.8576488
2710,ac,14.69039063
2710,vehicle,0
2712,cooking,10.43830667
2712,cooking,110.565
2712,freezing,17.83063504
2712,heating,2562.244898
2712,laundry,4.175322667
2712,television,67.1034
2712,lighting,20.13102
2712,vehicle,0
2717,cooking,221.13
2717,cooking,69.899375
2717,freezing,12.32865878
2717,heating,2207.142857
2717,laundry,11.1839
2717,television,171.11367
2717,computer,22.144122
2717,computer,5.368272
2717,lighting,4.920916
2717,waterheating,223.1324439
2717,ac,4.536738281
2717,ac,3.024492188
2717,vehicle,2317.9275
2721,cooking,47.931
2721,heating,0
2721,heating,0
2721,heating,0
2721,laundry,1.789424
2721,television,34.51032
2721,computer,8.180224
2721,lighting,14.05976
2721,lighting,6.3908
2721,vehicle,0
2722,cooking,1364.688
2722,cooking,5.43218
2722,freezing,19.14568188
2722,heating,2623.906706
2722,laundry,2.37657875
2722,television,81.4827
2722,computer,3.738618
2722,computer,18.405504
2722,lighting,54.833064
2722,waterheating,213.9826888
2722,vehicle,0
2723,cooking,362.7030225
2723,cooking,16.77585
2723,freezing,12.76378792
2723,heating,3243.148688
2723,laundry,3.35517
2723,television,44.7356
2723,computer,68.445468
2723,lighting,4.920916
2723,waterheating,168.031278
2723,vehicle,0
2726,cooking,507.7842315
2726,heating,0
2726,heating,0
2726,heating,0
2726,lighting,1.342068
2726,vehicle,0
2733,cooking,217.6218135
2733,cooking,47.531575
2733,freezing,31.90946979
2733,heating,3243.148688
2733,laundry,3.35517
2733,television,67.1034
2733,computer,38.02526
2733,computer,3.019653
2733,lighting,7.605052
2733,waterheating,83.87925
2733,vehicle,0
2737,cooking,331.695
2737,cooking,27.95975
2737,cooking,0
2737,freezing,19.14568188
2737,heating,2602.915452
2737,laundry,5.368272
2737,television,174.46884
2737,computer,14.762748
2737,computer,3.019653
2737,lighting,68.445468
2737,lighting,4.026204
2737,waterheating,297.5099252
2737,vehicle,0
2738,cooking,402.17814
2738,heating,0
2738,heating,0
2738,heating,0
2738,laundry,0.69899375
2738,television,95.06315
2738,lighting,2.23678
2738,vehicle,0
2742,cooking,71.2973625
2742,cooking,23.7657875
2742,cooking,47.85781
2742,freezing,12.76378792
2742,heating,0
2742,heating,0
2742,heating,0
2742,laundry,3.35517
2742,computer,38.02526
2742,lighting,1.342068
2742,vehicle,0
2746,cooking,402.17814
2746,cooking,20.9698125
2746,freezing,0
2746,heating,0
2746,heating,0
2746,heating,0
2746,laundry,22.3678
2746,television,13.42068
2746,computer,12.30229
2746,lighting,11.1839
2746,vehicle,0
2747,cooking,796.068
2747,cooking,16.77585
2747,cooking,23.7657875
2747,freezing,19.14568188
2747,heating,2623.906706
2747,laundry,114.07578
2747,television,171.11367
2747,computer,1.677585
2747,lighting,68.445468
2747,lighting,7.605052
2747,waterheating,248.9918029
2747,vehicle,0
2755,cooking,464.373
2755,cooking,41.939625
2755,cooking,0
2755,freezing,0
2755,heating,3416.326531
2755,laundry,0
2755,computer,0
2755,lighting,11.1839
2755,vehicle,0
2756,cooking,41.2776
2756,cooking,0
2756,cooking,0
2756,freezing,0
2756,heating,4810.495627
2756,laundry,0
2756,lighting,11.1839
2756,vehicle,0
2774,cooking,331.695
2774,cooking,33.5517
2774,cooking,0
2774,cooking,4.47356
2774,freezing,19.97293356
2774,heating,2562.244898
2774,laundry,10.67733333
2774,computer,22.815156
2774,lighting,7.605052
2774,waterheating,312.0580878
2774,ac,0
2774,ac,7.057148438
2774,vehicle,0
2777,heating,0
2777,heating,0
2777,heating,0
2777,lighting,6.71034
2777,vehicle,0
2779,cooking,97.461
2779,cooking,1.9571825
2779,cooking,33.2721025
2779,freezing,19.14568188
2779,heating,0
2779,heating,0
2779,heating,0
2779,laundry,15.84385833
2779,computer,38.02526
2779,lighting,44.288244
2779,lighting,6.71034
2779,lighting,8.8576488
2779,waterheating,312.0580878
2779,ac,0
2779,ac,0
2779,ac,0
2779,ac,3.024492188
2779,vehicle,0
2783,cooking,0
2783,heating,0
2783,laundry,9.965511111
2783,computer,22.144122
2783,lighting,2.23678
2783,vehicle,0
2786,cooking,331.695
2786,cooking,0
2786,cooking,0
2786,cooking,0
2786,freezing,0
2786,freezing,0
2786,heating,2562.244898
2786,laundry,24.91377778
2786,computer,95.957862
2786,lighting,20.13102
2786,waterheating,500.682
2786,vehicle,2980.1925
2793,cooking,0
2793,cooking,0
2793,heating,1967.930029
2793,laundry,5.368272
2793,lighting,6.71034
2793,waterheating,312.0580878
2793,vehicle,0
2797,cooking,71.2973625
2797,heating,0
2797,heating,0
2797,heating,0
2797,lighting,6.71034
2797,vehicle,0
2801,cooking,870.487254
2801,freezing,29.71772507
2801,heating,2162.099125
2801,laundry,10.736544
2801,television,44.7356
2801,computer,21.473088
2801,lighting,4.026204
2801,waterheating,280.0521301
2801,vehicle,0
2805,cooking,234.603915
2805,heating,0
2805,heating,0
2805,heating,0
2805,laundry,0
2805,lighting,1.342068
2805,vehicle,0
2809,cooking,199.017
2809,freezing,12.76378792
2809,heating,1518.367347
2809,laundry,0
2809,computer,19.124469
2809,lighting,24.60458
2809,waterheating,280.0521301
2809,vehicle,0
2810,freezing,17.83063504
2810,heating,0
2810,lighting,11.1839
2810,vehicle,0
2812,cooking,234.603915
2812,cooking,156.40261
2812,freezing,17.16545984
2812,heating,0
2812,heating,0
2812,heating,0
2812,laundry,7.157696
2812,television,87.23442
2812,lighting,4.026204
2812,vehicle,0
2813,cooking,176.146425
2813,heating,0
2813,heating,0
2813,heating,0
2813,laundry,22.3678
2813,television,304.20208
2813,lighting,2.23678
2813,vehicle,0
2821,cooking,136.4454
2821,freezing,12.76378792
2821,heating,2207.142857
2821,laundry,3.114222222
2821,lighting,4.920916
2821,vehicle,0
2824,cooking,0
2824,cooking,241.802015
2824,freezing,12.76378792
2824,heating,0
2824,heating,0
2824,heating,0
2824,laundry,0
2824,lighting,1.342068
2824,vehicle,0
2834,cooking,125.818875
2834,cooking,362.7030225
2834,cooking,0
2834,freezing,0
2834,heating,0
2834,heating,0
2834,heating,0
2834,laundry,0
2834,lighting,20.13102
2834,vehicle,0
2843,cooking,176.146425
2843,freezing,15.9547349
2843,heating,0
2843,heating,0
2843,heating,0
2843,laundry,2.23678
2843,television,87.23442
2843,lighting,4.920916
2843,waterheating,234.0435659
2843,ac,7.107556641
2843,vehicle,0
2846,cooking,83.87925
2846,cooking,32.24026867
2846,freezing,15.9547349
2846,heating,0
2846,heating,0
2846,heating,0
2846,laundry,4.175322667
2846,television,60.39306
2846,computer,98.865676
2846,lighting,44.288244
2846,lighting,4.026204
2846,waterheating,168.031278
2846,vehicle,0
2851,cooking,97.461
2851,freezing,31.90946979
2851,heating,1681.632653
2851,laundry,4.270933333
2851,lighting,20.13102
2851,vehicle,0
2853,cooking,176.146425
2853,cooking,362.7030225
2853,freezing,11.48184832
2853,heating,0
2853,heating,0
2853,heating,0
2853,laundry,11.1839
2853,television,174.46884
2853,television,120.78612
2853,computer,31.874115
2853,lighting,7.605052
2853,waterheating,223.1324439
2853,ac,9.556378676
2853,ac,6.092191406
2853,vehicle,0
2859,cooking,125.818875
2859,cooking,217.6218135
2859,freezing,19.14568188
2859,heating,270.427898
2859,laundry,21.473088
2859,laundry,15.210104
2859,television,214.73088
2859,television,40.26204
2859,computer,15.210104
2859,computer,8.94712
2859,lighting,7.605052
2859,waterheating,234.0435659
2859,ac,6.092191406
2859,ac,2.74220625
2859,ac,6.092191406
2859,vehicle,0
2863,cooking,132.678
2863,cooking,9.506315
2863,cooking,1.789424
2863,freezing,18.51177041
2863,heating,3131.632653
2863,laundry,21.473088
2863,television,80.52408
2863,lighting,24.60458
2863,waterheating,196.0364911
2863,vehicle,0
2864,cooking,331.695
2864,cooking,0
2864,cooking,0
2864,freezing,0
2864,heating,3416.326531
2864,laundry,0
2864,computer,57.373407
2864,lighting,20.13102
2864,vehicle,0
2865,cooking,301.9653
2865,cooking,0
2865,heating,0
2865,heating,0
2865,heating,0
2865,television,33.5517
2865,lighting,8.8576488
2865,vehicle,0
2866,cooking,97.461
2866,cooking,10.06551
2866,freezing,15.9547349
2866,heating,2277.55102
2866,laundry,17.79555556
2866,computer,38.02526
2866,lighting,20.13102
2866,lighting,1.342068
2866,waterheating,355.7025756
2866,vehicle,0
2874,cooking,221.13
2874,cooking,27.95975
2874,cooking,0
2874,freezing,0
2874,heating,2295.918367
2874,laundry,0
2874,computer,101.997168
2874,lighting,20.13102
2874,vehicle,0
2875,cooking,0
2875,freezing,31.90946979
2875,heating,0
2875,heating,0
2875,heating,0
2875,laundry,12.45688889
2875,computer,14.762748
2875,lighting,4.920916
2875,waterheating,0
2875,ac,5.040820313
2875,vehicle,0
2876,cooking,125.818875
2876,freezing,12.76378792
2876,heating,0
2876,heating,0
2876,heating,0
2876,laundry,10.67733333
2876,computer,14.762748
